GEOID,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
6107004400,59.62090752,639,1.717403791,0.675664149,22147,4.33
6111004400,59.65568862,1391,1.644461078,5.392015038,56250,2.86
6073004400,64.453125,1190,1.552455357,7.696480435,70897,2.2
6067004401,54.39393939,990,1.552272727,3.852701127,36902,2.75
6071004401,12.00361011,1039,2.136281588,2.510410114,42784,3.89
6029004401,41.39685476,770,1.673913043,2.840825719,49349,3.67
6077004402,36.68890237,1363,1.992116434,1.535373451,54907,3.22
6067004402,68.83614089,876,1.593415008,4.26049759,23346,3.54
6029004402,81.82546037,613,1.212970376,2.709144128,23796,3.92
6071004403,31.55234657,1082,2.273646209,4.159857618,53009,4.44
6077004403,70.93457944,899,1.614953271,4.255505741,38564,3.91
6019004404,88.55160451,971,1.603642671,1.743592979,33901,3.15
6071004404,29.83927324,699,1.740740741,3.704875004,33398,3.69
6077004404,66.8004012,889,1.700100301,1.035070948,32281,3.85
6019004405,24.17218543,1412,2.098013245,2.520565259,89932,2.67
6019004406,53.11418685,1048,1.512975779,3.727721649,50031,2.15
6019004408,69.61465572,1047,1.731522426,1.222870343,64980,2.14
6019004409,56.30126771,1227,1.748695004,1.857937079,53057,2.52
6107004500,35.3827607,730,2.018083183,0.019538019,34625,3.97
6029004500,66.54275093,633,1.798017348,0.001398012,33361,4.18
6073004501,87.63866878,1116,1.312995246,15.57192767,50938,2.13
6067004501,73.59437751,824,1.609437751,2.236164438,27078,3.23
6077004501,33.37016575,1093,1.773480663,1.540680733,45536,2.82
6067004502,65.22767593,768,1.306327617,2.532629064,26466,3.04
6077004502,78.76182287,769,1.52966466,2.85770398,28368,3.41
6071004503,8.188824663,1560,3.000963391,0.337121094,108958,3.9
6019004503,43.14744802,964,1.715028355,3.380614756,59857,2.21
6111004503,52.34215886,1267,2.052953157,7.004318442,52303,4.54
6071004504,38.4097602,1178,2.168700042,1.399979765,80779,3.43
6019004504,45.78370653,1018,1.389709385,3.288114886,29240,2.45
6111004504,57.95847751,1480,2.154844291,5.441096607,54966,4.52
6111004505,52.57270694,1301,2.29753915,3.234532022,53359,4.97
6019004505,69.33399602,790,1.363817097,3.15770871,32158,2.49
6071004505,50.23132849,967,1.731658956,3.643659153,42398,3.06
6111004506,83.03571429,1141,1.619505495,9.152882294,39598,5.26
6019004506,31.45275035,942,1.662200282,2.228257372,75658,2.19
6071004507,59.94747209,988,1.650689429,3.262308528,36528,3.34
6071004509,39.66005666,1276,1.922804533,2.703824179,69265,3.64
6071004510,57.30442978,1282,1.820923657,0.827126998,46679,3.58
6077004600,26.18586641,1320,2.33446273,0.061074844,54500,2.96
6073004600,89.26553672,1120,1.329566855,11.10324966,48056,1.72
6111004600,100,1841,1.769230769,0.121816839,47188,3.36
6071004601,48.13931298,1211,1.911259542,2.200792533,54354,2.94
6067004601,68.03036693,935,1.53690426,4.231111422,27194,3.31
6029004601,,,,,,
6019004601,25.95486111,1197,1.7890625,2.56639694,55147,2.64
6067004602,59.36443543,843,1.524678837,4.545593235,34181,3.32
6019004602,18.57819905,924,1.979146919,1.656513577,76367,2.26
6071004603,57.14285714,1029,1.713809524,1.992133028,38898,2.67
6029004603,,,,,,
6071004604,45.64315353,1288,1.780082988,2.391211583,44318,3.68
6029004604,32.80207561,985,2.242772424,0.020170683,50345,4.48
6071004700,48.87556222,876,1.592953523,2.706086209,38636,3.84
6073004700,83.02425107,1018,1.081312411,8.140431209,25404,2.76
6077004701,28.09204219,1184,2.055608821,0.310087173,52039,2.75
6067004701,76.35197067,831,1.461961503,3.150068938,24107,3.26
6029004701,41.06705825,880,1.837493882,0.884356626,35019,4.27
6019004701,60.2739726,895,1.372353674,5.215648602,34729,3.19
6067004702,70.47747142,926,1.568258238,3.908460585,30625,3.66
6029004702,48.23151125,811,1.636655949,0.59176862,30856,4.18
6019004703,50.82482325,936,1.61351139,4.014000211,31088,3.25
6077004703,23.1372549,913,2.523137255,0.030624774,70515,2.84
6111004704,33.01662708,1229,2.296912114,0.086959902,51369,3.7
6019004704,65.09562842,799,1.368852459,4.707520016,25425,3.24
6077004704,25.9149941,791,2.450413223,0.022443712,68566,2.78
6111004710,28.95783612,1316,1.99522673,2.982744314,50078,3.76
6111004711,46.03580563,1228,2.455242967,3.930759495,63500,4.51
6111004715,39.20454545,1494,2.407467532,0.19908426,62953,4.28
6111004716,28.38137472,1375,2.736141907,0.9365315,67407,5.29
6111004717,30.59805285,1840,2.726008345,2.895520686,67313,6.06
6071004800,61.01485149,969,1.879950495,3.775633844,31719,4.26
6077004800,34.60300429,730,2.385193133,0.020740964,68441,3.08
6029004800,65.71948998,752,1.539526412,2.372378884,26228,3.69
6073004800,78.73563218,966,1.496168582,7.504733177,33010,3.95
6067004801,40.28203556,974,1.939914163,3.525463669,36369,3.44
6019004801,69.91552956,822,1.246263808,5.31182177,25986,3.44
6067004802,56.59574468,965,1.673758865,4.008756736,32364,3.35
6019004802,63.71971185,814,1.299279633,4.248880668,28064,3.18
6071004900,61.19318182,820,1.503409091,1.473238644,25371,4.41
6073004900,81.93681319,983,1.387362637,7.595568713,31903,3.76
6029004901,55.25743292,832,1.814358231,3.823971444,30715,3.7
6077004901,34.26470588,1250,2.085294118,1.126801566,62364,2.8
6111004901,48.61816131,2004,2.475465313,4.276592639,88427,4.06
6019004901,60.56547619,782,1.305803571,3.185214696,32197,2.68
6077004902,31.06849315,993,2.353972603,0.03083978,61938,3.24
6029004902,27.3715415,1104,2.227766798,3.095213099,49083,4.25
6019004902,31.51693667,1055,1.793814433,2.74611716,51776,3.07
6111004902,55.66546763,1320,1.898381295,0.442145363,40948,4.44
6067004903,60.54216867,871,1.770582329,4.540725875,31529,3.46
6067004904,39.84108967,1154,1.979001135,2.878623484,47821,3.32
6067004905,62.7459367,919,1.426860565,5.503475994,40568,3
6067004906,34.14351852,1419,2.003472222,3.648291091,45446,3.56
6073005000,92.06586826,912,1.339820359,1.851712702,22444,3.64
6019005000,49.11924119,962,1.72899729,2.305779147,39229,2.8
6077005001,36.40148011,1071,1.907955597,1.607774424,69180,2.62
6067005001,53.70293753,974,1.93628465,4.160683264,34981,3.69
6067005002,61.61056668,834,1.358755859,3.099025618,28528,2.58
6111005002,63.06179775,1159,2.046348315,0.353562908,41056,4.2
6077005003,21.78861789,1622,2.32899729,0.106331456,98594,3.07
6029005003,57.08245243,702,1.743128964,0.446072974,32314,3.69
6111005003,46.41148325,1353,2.34502924,1.731224795,53568,4.37
6077005004,34.33144037,1271,2.15745999,0.38899246,75574,2.98
6029005004,44.52699356,758,2.034175334,2.912636657,40408,3.82
6111005004,59.52688172,1565,1.867956989,2.049755038,70511,3.29
6071005100,38.74045802,1000,1.861832061,2.109107382,46497,3.32
6109005100,28.07659814,781,1.994931005,0.08991753,49612,2.33
6111005100,35.40892193,1220,2.594795539,0.031326388,91806,3.21
6073005100,79.39146801,905,0.93412798,7.967686929,35815,1.62
6019005100,61.83618362,790,1.218271827,3.474911342,27969,2.82
6067005101,50.34749035,966,1.930501931,2.563622157,30888,3.28
6067005102,35.68818514,1095,1.767356882,2.146912817,40032,2.87
6029005103,21.45557656,794,2.006616257,0.022595946,52500,2.55
6029005104,9.529942048,1466,1.913071475,0.061430797,102639,2.49
6077005106,27.8604119,1365,2.456521739,0.070818441,81667,3.51
6077005108,57.83945986,1200,2.15603901,3.558851488,49844,3.53
6077005109,74.70167064,898,1.648369133,3.050280104,41378,3.07
6077005110,48.06024646,1250,2.340027385,1.799541951,49386,3.2
6077005113,45.98290598,1181,1.906410256,1.558158793,69115,2.79
6077005114,31.34328358,1635,2.372014925,1.550741134,85404,3.7
6077005119,35.7629785,1836,2.385946513,0.20727371,67244,4.06
6077005122,28.83333333,1070,2.161666667,0.728749007,77183,3.26
6077005123,47.05128205,1242,2.199358974,2.525434239,64125,2.98
6077005124,52.48979592,1248,1.881632653,4.572557471,53207,2.68
6077005125,48.18731118,1320,1.989425982,2.845453673,49000,2.86
6077005126,56.21546961,976,1.854281768,4.360580541,44219,3.06
6077005127,25.25252525,1634,2.341414141,3.007398436,77589,3.91
6077005129,28.76447876,1073,1.92953668,3.535716193,52339,3.38
6077005130,35.53895411,1362,2.344717182,2.818061527,59137,3.65
6077005131,37.80290792,1086,2.414378029,0.064878475,63438,3.6
6077005132,50.77220077,969,1.793436293,4.555896108,41810,3.02
6077005133,40.86429113,1497,2.166793025,3.512044118,65558,3.06
6077005134,35.0032113,1589,2.151573539,3.860017494,72380,3.17
6077005135,19.17184265,1738,2.157349896,0.627637306,77846,2.91
6071005200,44.26481909,1063,1.859122402,2.655333174,44978,3.04
6073005200,90.70808844,1344,0.827595858,19.55839112,35208,1.55
6067005201,97.95918367,761,,1.791507467,16821,1.93
6109005201,16.17647059,990,2.421122995,0.005998017,58913,2.67
6029005201,21.12514351,839,2.088021431,0.004276291,37878,1.9
6077005202,27.15517241,1826,2.594348659,0.100666371,97041,3.55
6067005202,36.59394792,1090,1.732582688,3.269060844,68412,2.28
6111005202,34.64285714,1625,2.008928571,0.362006392,94800,2.53
6019005202,71.16165719,688,1.410235581,1.675968712,26306,2.96
6111005203,30.37634409,1801,2.369892473,2.760959256,93636,3.06
6029005203,25.07232401,886,1.974445516,0.009170347,35205,2.29
6019005203,58.44748858,756,1.435746902,4.754669508,31534,2.92
6019005204,63.71616679,922,1.397951719,4.242892367,29406,3.1
6029005204,34.41754917,737,1.675113464,0.011440488,26274,2.19
6067005204,31.62990855,893,1.664335664,2.025194529,71595,2.32
6111005204,7.64940239,2310,2.419920319,1.317363394,144181,2.79
6111005205,25.99822538,1825,2.070984916,0.790843842,102045,2.61
6067005205,70.86446105,942,1.212379936,0.426727541,30585,1.91
6077005206,29.50042337,2065,2.347332769,0.358126268,109357,3.62
6077005207,22.64150943,2192,2.521226415,0.353871741,99716,3.77
6077005208,27.76639344,1387,2.167520492,3.997259384,89524,3.07
6077005209,22.69076305,1746,2.459337349,1.944823652,101833,3.63
6077005210,34.85312118,1944,2.45379437,2.967748996,93716,3.67
6071005300,47.85393978,1007,1.560538117,3.642498651,36939,3.48
6029005300,94.06779661,731,,0.008375053,31190,3.33
6073005300,83.49633252,1436,0.919315403,11.39733675,50995,1.34
6019005301,47.6142132,981,1.630456853,4.108540836,40705,3.06
6067005301,93.17073171,295,0.741463415,0.284734791,12355,2.21
6077005302,45.20737327,1346,2.142857143,3.82685718,58049,3.32
6019005302,69.0237467,848,1.354617414,3.93302293,36135,2.93
6111005303,29.27278306,2158,2.124578091,2.247603011,101492,2.94
6077005303,69.41176471,1126,1.847712418,4.585863483,43895,3
6019005304,74.97691597,788,1.332871653,5.440867747,30159,2.69
6111005304,26.49226234,1762,1.319454679,3.365277432,53364,1.88
6019005305,44.09991387,1114,1.836347976,2.984296366,32149,3.25
6077005305,45.00784109,1536,2.260324098,3.865360457,64549,3.57
6111005305,2.650469354,3501,2.993373827,0.147245321,178087,3.09
6111005306,15.85365854,2523,2.421341463,2.539722939,112734,2.98
6077005307,58.88324873,1429,2.080203046,3.391798006,60963,3.26
6077005308,36.06060606,1534,2.095454545,3.820186684,70489,3.17
6071005400,69.33987998,831,1.591925805,4.096535113,32129,3.6
6073005400,58.59030837,1664,1.200545416,12.48815805,86870,1.52
6111005401,15.34351145,2231,2.367175573,3.315555005,112059,3.12
6029005401,35.03401361,937,1.897581255,2.028008533,62900,2.45
6067005402,99.4531784,1143,,1.094061763,41614,1.73
6029005402,24.09827496,818,1.958703607,1.477593419,70382,2.6
6019005403,84.68208092,743,1.162572254,4.318317606,20500,2.79
6067005403,32.85827395,985,1.469517023,3.911209057,65156,1.88
6111005403,60.6918239,968,1.653039832,5.119486271,39516,2.73
6077005403,32.82743114,1585,2.51826869,3.168193777,83906,3.4
6029005403,37.98202378,855,1.759640476,1.350092675,57656,2.54
6067005404,44.53242836,1047,1.555429864,2.696692291,79722,1.95
6111005404,16.34948097,2240,2.791522491,2.909210404,99464,3.28
6029005404,42.96055013,835,1.815418024,1.03359884,59836,2.53
6019005405,22.83005106,1149,1.843909555,2.872738284,69948,2.75
6077005405,54.88505747,1230,1.979885057,3.185600247,61667,3.36
6019005406,20.34139403,1379,2.009957326,2.991803095,69342,2.84
6077005406,56.15763547,1156,1.959605911,3.07118731,51130,3.26
6019005407,43.82284382,989,2.034188034,4.036171676,58009,2.63
6019005408,98.30917874,1341,,0.337944716,17788,3.65
6019005409,74.65998568,841,1.627057981,4.342120658,31596,2.56
6019005410,55.80204778,886,1.721843003,3.651899742,50877,2.97
6071005500,83.85826772,790,1.157480315,5.248485819,19762,3.83
6073005500,,,,,,
6029005501,23.27019714,863,2.436799382,0.014594905,68105,2.6
6077005501,20.64220183,1181,2.26911315,0.033841768,50119,2.36
6067005502,70.74863659,794,1.417451661,2.846026959,30245,2.68
6111005502,81.55480444,1472,1.678416224,4.827550556,66553,2.54
6077005502,36.66092943,1225,2.504302926,0.006004426,93125,3.36
6019005503,22.33333333,1613,1.823809524,0.484086642,87500,2.57
6111005503,48.63429439,2042,1.899848255,3.695642081,73542,3.15
6019005504,23.31753555,1765,2.023696682,1.693847202,96213,3.03
6111005504,25.77319588,1795,2.057345361,4.318493697,86190,2.8
6019005505,29.53904045,1834,1.928504233,3.336786369,98683,3.09
6067005505,77.4178621,781,1.227672374,4.456447523,30490,2.57
6029005506,15.05930892,,2.211449201,0.019383179,64489,2.75
6067005506,89.65791567,850,1.420047733,3.919040226,24909,2.58
6019005507,28.79271071,1370,1.856492027,3.438584178,94556,2.63
6029005507,43.89600603,763,1.835342879,0.687838297,56891,2.6
6019005508,23.40425532,1372,2.088465845,2.785158018,105600,2.93
6029005508,44.19889503,943,1.737262124,0.035807827,37518,2.97
6067005508,69.01721266,899,1.250416435,7.562612432,46806,1.8
6019005509,51.67064439,1151,1.797136038,2.608881657,62632,2.89
6067005509,94.11764706,882,1.415294118,10.68420515,31889,2.12
6019005510,57.95254833,1155,1.369507909,3.529506221,59667,2.08
6067005510,89.84152783,901,1.315318976,15.38329384,38199,1.86
6019005512,30.21091811,1459,2.055210918,1.39597664,84111,2.97
6019005513,26.37590862,1480,2.106957425,1.476905124,100625,2.94
6019005514,31.98294243,1497,1.886282871,2.12280802,86140,2.71
6019005515,19.70198675,1246,2.158940397,0.038103517,97917,2.56
6019005516,55.28942116,1373,1.661077844,4.28147195,77865,2.23
6019005517,28.39186691,1681,2.072088725,2.580132321,120218,2.98
6019005518,16.92402718,1587,1.973440395,2.056343629,101687,2.87
6019005520,7.444168734,2393,2.358560794,1.239157113,121786,3.45
6019005522,22.24736048,2131,2.275263952,1.035497755,114423,3.36
6019005524,22.32764073,1767,2.165085389,2.379058437,127743,2.93
6019005525,18.735363,1205,2.529274005,0.0795736,106615,2.75
6071005600,81.6066482,851,1.352908587,3.984307932,19090,3.69
6111005600,33.81238568,1779,1.853671283,0.149133587,77101,2.41
6029005600,37.68115942,702,1.658862876,0.062665922,29896,2.58
6073005600,80.52083333,1566,1.007291667,2.09439421,65852,1.48
6067005601,61.41732283,837,1.261154856,3.531582262,38333,2.01
6019005602,68.68732908,904,1.45396536,2.744217428,35534,2.43
6067005605,54.18908532,978,1.607225211,4.094648253,49417,2.67
6019005605,13.60153257,1578,2.12835249,2.213866243,90536,2.77
6067005606,48.452508,1016,1.836712914,2.913983819,61795,2.38
6019005606,37.67579571,1362,2.034789045,2.380677449,71484,2.97
6019005607,88.50948509,922,1.245528455,5.560433864,30457,2.42
6019005608,51.11731844,1031,1.398743017,3.890895368,36814,2.33
6111005700,73.27586207,1697,1.910344828,0.57223137,77222,2.61
6029005700,99.15373766,1464,,0.00329308,59632,3.57
6073005700,94.53883495,997,0.993932039,12.2437685,32188,1.44
6067005701,28.74692875,1219,1.975429975,1.884911202,86817,2.5
6019005701,45.65701559,1067,1.760207869,2.222376064,41431,2.78
6071005701,85.77981651,366,0.755733945,1.012940896,13250,2.19
6067005702,10.47619048,1989,2.07394958,2.198355799,127740,2.58
6019005702,25.08143322,1418,2.077633008,2.855519042,80125,2.78
6019005703,15.53117783,1515,2.192840647,2.705247393,77639,2.94
6019005704,55.00282646,986,1.772752968,2.690441925,46494,3.24
6071005800,87.27598566,744,1.22311828,2.778739215,22741,3.32
6073005800,76.0488582,2040,1.280403611,9.4277727,95448,1.63
6111005801,15.08215962,2987,2.262910798,1.442114179,122500,3.13
6067005801,25.34957149,1161,1.838971583,3.397652116,69115,2.49
6019005801,54.92028587,1310,1.737218252,2.815172747,53891,2.61
6029005801,25.54399243,1476,2.332071902,0.748919104,82564,3.14
6019005802,15.19607843,1758,2.347338936,1.926966938,93929,3.09
6029005802,55.9155991,872,1.730595328,0.789372732,41942,3.22
6111005802,6.239628277,2333,2.324925324,1.58125715,149922,3.21
6067005803,12.70833333,1436,2.002083333,1.564228238,112357,2.54
6067005804,21.79962894,725,1.881261596,1.653246074,122500,2.31
6019005804,37.3306573,1117,1.953838435,3.179742314,52094,3.35
6019005805,9.985632184,1704,2.167385057,0.445393189,78563,3.4
6073005900,79.08294693,1223,1.19062339,18.73610097,60120,1.6
6029005900,68.78571429,655,1.373571429,0.115772217,33826,2.65
6067005901,21.4968815,1450,1.90977131,2.863115993,80509,2.51
6111005901,13.84548611,3077,2.444010417,2.390844706,133929,3.06
6067005903,80.75880759,849,1.37037037,6.851546726,33277,1.96
6019005904,16.77377892,1047,2.316195373,0.126632095,81115,3.1
6067005904,45.54108216,918,1.783066132,3.098618619,54112,2.41
6019005905,16.71493587,1842,2.599503517,0.121544197,90806,2.82
6111005906,32.20821472,1902,2.108987393,0.784990208,114321,2.62
6019005906,30.25099075,769,2.4332893,0.043113783,84583,3.42
6111005907,21.52112676,2283,1.757183099,2.177665242,80245,2.07
6019005907,30.17057569,1698,2.165245203,1.424166298,95789,3.52
6111005908,29.97858672,2294,2.050321199,2.047707854,101974,3.02
6111005909,20.78272605,2009,1.898110661,4.486225157,88023,2.46
6019005909,15.15789474,1543,2.276842105,2.380542829,98000,3.32
6111005910,10.5090312,2286,2.431855501,0.545057202,133295,2.88
6111005911,36.80694723,2090,2.098196393,0.824534832,100313,2.55
6019005911,9.857142857,2177,2.296428571,1.547609422,91707,3.11
6019005912,11.36536995,1284,2.644546148,0.196192383,93098,3.05
6019006000,36.83254631,862,1.761351253,1.154377884,49360,3.08
6073006000,56.84259692,1373,1.35777674,8.586836774,75547,1.75
6111006000,14.88250653,2255,2.441906005,1.866609345,100192,2.96
6067006002,53.03837953,904,1.447228145,3.853366566,47983,2.19
6029006002,,,,,,
6067006003,70.58492688,824,1.440382452,4.654765035,36329,2.55
6029006003,41.27823162,918,1.93320519,1.020522888,49488,2.84
6029006004,18.25273011,735,2.024960998,0.001966386,39390,2.34
6067006004,30.41385948,1054,1.745909528,3.243674033,62986,2.39
6029006006,22.59927798,1121,2.337184116,0.121690685,80224,2.72
6029006007,22.78420039,1013,2.355491329,0.00476569,68851,2.65
6029006008,6.7361668,841,2.412189254,0.037172261,85128,2.44
6071006100,36.55529037,1441,1.947096261,2.323946028,50172,3.48
6029006100,37.32554365,775,1.663420967,0.823149725,42988,2.69
6111006100,59.60854093,1750,1.75088968,1.063415047,91011,3.07
6073006100,68.77673225,1367,1.683490163,5.302836561,86382,2.02
6019006100,43.82394699,894,1.982016091,0.785389425,41196,3.74
6067006101,60.01885903,795,1.566242339,3.069093696,38346,2.36
6067006102,76.84210526,850,1.028654971,5.287837802,31096,2.08
6073006200,,,,,,
6111006200,4.606525912,2750,2.444337812,0.671984363,145769,2.79
6071006201,27.55741127,1025,1.986430063,2.455710768,47115,3.7
6029006201,48.29931973,741,2.038095238,0.033346479,37269,4.17
6067006201,70.94767655,766,1.208927918,4.964847092,25589,2.51
6019006201,54.29936306,726,1.839171975,0.328860426,30000,4.04
6067006202,69.49394155,813,1.355666429,3.489079904,25972,2.39
6029006202,46.99806327,1107,2.300193673,0.016592863,51574,5
6019006202,47.43351886,840,2.249226964,0.391444126,42152,4.11
6071006203,73.64130435,892,1.401494565,4.60183027,30179,3.16
6071006204,91.71974522,853,1.085987261,4.498870174,21509,3.04
6019006300,18.6270406,1177,2.231059021,0.060284213,66026,3.1
6067006300,59.61653685,965,1.825644098,2.447280882,33315,3.2
6073006300,100,,,0.022699581,,4.55
6071006301,64.66113416,1052,1.314661134,2.219458987,26161,3.03
6111006301,33.4228703,1951,1.869915579,1.047651709,96491,2.42
6029006301,50.9127789,661,2.03346856,0.25208145,33000,3.93
6071006302,53.05613306,951,1.792515593,3.750796185,41455,3.88
6111006302,32.56097561,1708,2.163414634,2.09312077,105357,2.82
6029006303,65.89403974,788,1.768874172,1.537561418,35699,4.15
6029006304,59.94065282,767,1.84470821,1.031890349,28098,4.26
6067006400,48.35545297,1034,1.71609925,2.052506337,37724,3.1
6111006400,18.13804173,2603,2.284911717,1.285446528,112937,2.94
6071006401,60.61320755,506,1.293632075,1.695304876,21190,4
6029006401,60.08991009,773,1.777222777,1.060338157,32500,4.13
6019006402,22.12096106,821,2.291632146,0.001258247,69832,2.57
6071006402,68.33205227,966,1.548039969,2.671546179,30266,4.01
6019006403,12.1987211,1086,2.361042794,0.003870185,64172,2.74
6029006403,61.45404664,771,2.017832647,2.26353964,37542,4.34
6019006404,21.56035846,962,2.52662098,0.012751503,76354,2.63
6029006404,61.11786148,631,1.613608748,0.316705785,28566,3.84
6019006405,22.05323194,1036,2.23302553,0.021061228,59612,2.63
6071006500,80.30888031,947,1.429674573,1.862515351,23920,3.86
6111006500,27.57605496,1771,2.466143278,2.655785961,71298,3.48
6067006500,54.79026411,999,1.629207664,2.008112071,36486,3.53
6029006500,29.67525196,748,1.848824188,0.001778478,29448,2.35
6073006500,80.06514658,967,1.054071661,1.670957313,41563,1.69
6019006501,62.38003839,779,1.725527831,0.133578911,26577,4.31
6019006502,62.44343891,650,1.729411765,0.307940502,28071,4.26
6111006600,11.6568915,2381,2.497800587,2.033901304,107561,3.13
6067006600,67.57546251,898,1.404576436,3.75948364,28000,3.35
6073006600,100,2211,1.646118721,3.480427128,51304,3.94
6071006601,47.25036179,880,1.844428365,2.702251863,45556,3.58
6019006602,59.8027127,810,1.657213317,2.212948101,31947,3.65
6071006603,15.07991661,1147,2.274496178,3.183024364,62908,4.25
6019006603,49.35064935,966,1.877344877,1.514985401,45061,3.12
6071006604,36.8,790,1.846222222,4.66221734,37775,3.45
6019006604,46.80100756,904,1.769269521,3.347087088,39293,4.4
6071006700,43.39933993,1123,1.97359736,2.5782916,51204,3.64
6111006700,27.91304348,1871,2.071304348,2.396161558,110132,2.69
6019006700,26.62511131,945,1.979519145,1.592953687,52324,2.92
6067006701,53.1433034,1015,1.736821554,3.150299298,45722,3.28
6067006702,56.17509119,983,1.627410109,1.97699211,35276,3.59
6111006800,31.41186299,2055,2.343358396,1.853663196,86477,3.14
6067006800,74.11048689,874,1.391385768,3.483725602,22977,3.47
6073006801,63.09246309,1517,1.34965035,7.742860072,57517,1.87
6019006802,45.3038674,682,1.778084715,0.117849154,34552,3.5
6073006802,74.61436756,1547,1.424416042,9.024457537,64159,2.37
6019006900,47.62443439,585,2.001131222,0.062893363,31167,3.79
6067006900,63.38880484,835,1.315179022,1.598165722,30309,2.37
6111006900,61.76638177,1471,1.521367521,2.54421195,55462,2.25
6073006900,34.20801527,1693,1.982347328,4.663150515,80536,2.7
6071007000,58.17084494,1014,1.88718663,3.833260712,37698,3.19
6111007000,78.90772128,1766,1.629001883,4.22392549,59085,2.5
6067007001,60.0177305,894,1.780141844,1.447851371,42269,3.99
6019007002,52.66316579,796,1.488372093,2.806391368,33914,3.35
6073007002,17.30103806,2389,2.157439446,3.241016002,129063,2.68
6019007003,36.19266055,1117,2.083027523,1.101710507,47736,3.95
6019007004,32.95324971,948,1.925313569,0.384487582,55944,3.03
6067007004,60.62962963,949,1.67962963,3.798820778,41062,2.66
6067007007,43.73449132,1201,2.022952854,1.937459571,51186,3.33
6067007010,86.52104422,1253,1.529035695,3.135578651,60027,1.91
6067007011,67.03476483,973,1.535787321,5.082760427,49896,2.73
6067007012,40.97171864,1154,1.492385787,5.262817841,51289,2.32
6067007013,49.56855225,1025,1.803451582,6.261714559,60551,3.05
6067007014,53.27656424,1143,1.724176231,5.641750714,51835,2.8
6067007015,59.36413313,1126,1.629408843,1.504829546,61061,2.45
6067007016,45.03526858,1462,2.016277808,1.526716299,80012,3.31
6067007017,27.6459854,1653,1.994525547,0.616878262,84079,2.96
6067007018,77.00942973,1244,1.439155815,1.864346567,57589,2.41
6067007019,98.14814815,926,,0.309826611,21522,2.39
6067007020,39.25233645,1334,2.007009346,2.905328296,83702,2.68
6019007100,49.71664091,695,1.841318908,0.552033277,33643,3.85
6111007100,65.92095451,1411,1.660328113,4.445327798,47653,2.28
6073007100,28.48070347,1970,2.084025403,2.890626279,101397,2.19
6067007101,20,1100,1.841666667,0.006430734,110078,1.9
6067007102,32.69728331,1461,1.820504528,2.820092384,73980,2.56
6067007103,72.83800244,1400,1.78136419,3.031173894,72431,2.57
6071007104,17.75956284,1653,2.269125683,1.371404413,74804,2.81
6067007104,31.74912349,1694,2.074405921,4.670099973,87393,3.11
6071007105,42.38178634,1146,1.819614711,1.308558495,48049,2.67
6067007105,38.41030195,1625,1.9160746,4.613273041,73971,3.13
6071007106,37.22627737,1300,2.124087591,1.971332751,64476,2.99
6067007106,40.31302876,1416,2.059221658,1.502792309,98056,3.52
6067007107,31.57894737,1818,2.052631579,0.373684737,105625,2.71
6071007107,69.07593779,1007,1.442817932,1.80750184,29273,2.97
6071007108,95.40918164,899,1.30738523,1.768547,40000,2.35
6071007109,73.11411992,1148,1.558994197,3.989043909,38679,2.54
6071007110,36.44414169,1698,2.33719346,2.394662792,72880,3.54
6071007200,55.2238806,1039,2.006218905,0.691340797,39050,4.3
6073007200,17.10182768,3141,2.296344648,2.210253282,116436,2.73
6019007201,38.90554723,883,1.88005997,0.312177497,61612,2.84
6111007201,7.826810991,2962,2.558701082,1.297938365,125807,2.95
6019007202,27.97202797,913,1.981563891,1.191029381,55406,3.29
6111007202,16.76118463,2143,2.175803403,0.793202499,136202,2.67
6067007202,31.07789142,1174,2.077104642,0.476865331,51157,3.05
6067007204,24.75994513,1390,2.160493827,0.721016466,56806,3.22
6067007206,22.59800154,1395,2.342044581,0.281562298,56150,3.13
6067007207,14.61424332,1311,2.479970326,0.609104626,56700,3.22
6067007208,29.00494001,1188,2.272406493,0.756266607,60141,3.12
6067007209,26.11570248,1165,2.000826446,1.909618096,48000,2.94
6019007300,50.8353222,904,2.058074781,0.030996956,41109,3.43
6111007300,15.63307494,3102,2.427648579,0.021886055,166250,2.39
6073007301,76.32183908,1432,1.668965517,12.30615531,72891,1.87
6067007301,64.6884273,839,1.444510386,0.534221383,35173,2.63
6071007302,40.18771331,1410,2.063424346,0.481530136,79316,2.65
6073007302,23.32155477,2229,2.327444052,4.115019806,116750,2.5
6071007303,91.69791109,940,1.209962507,2.808184201,28009,2.46
6071007305,82.09054594,1057,1.476031957,3.774378664,36447,3.29
6071007306,71.42857143,1250,1.510822511,2.533253851,63475,2.6
6019007400,54.72061657,771,1.951830443,0.032279136,36622,3.55
6073007400,66.54325143,1421,1.735779199,7.900637067,70045,2.27
6067007402,35.2969815,1311,1.914313535,2.904396826,45260,3.14
6111007402,17.65389082,2265,2.153697251,0.601418224,130104,2.44
6067007403,38.51508121,1309,1.970610982,2.413576782,44323,3.95
6071007403,43.62786746,963,1.74086661,2.428220548,51026,3.24
6111007403,27.02702703,2134,2.103527256,2.38268462,117629,2.8
6071007404,22.20699109,1100,2.073337903,1.469633019,61101,2.73
6111007405,35.50754179,2050,1.841826335,0.255315822,119528,2.64
6111007406,24.12177986,2023,2.256440281,0.934114186,160921,2.98
